CustomerID,Q109_1,QS2,QS3,AGE,hqAge,hqSportsParticipate_1,hqSportsParticipate_2,hqSportsParticipate_3,hqSportsParticipate_4,hqSportsParticipate_98,hqSportsEver_1,hqSportsEver_2,hqSportsEver_3,hqSportsEver_4,hqSportsEver_5,hqSportsEver_6,hqSportsEver_7,hqSportsEver_8,hqSportsEver_9,hqSportsEver_10,hqSportsEver_11,hqSportsEver_12,hqSportsEver_98,hqNumberOfSports_1,hqRun,hqCycle,hqTri,hqRunCycleTri,hqSpend,QS6_1,QS6_2,QS6_3,QS6_4,QS6_5,QS6_6,QS6_7,QS6_8,QS6_9,QS6_10,QS6_11,QS6_98,hqTrack,hqGPS,QS7_1,QS7_2,QS7_3,QS7_4,QS7_5,QS7_6,QS7_7,QS7_8,QS7_9,QS8,hqIndoorTrainer,Q1_1,Q1_2,Q1_3,Q1_4,Q1_5,Q1_6,Q1_7,Q1_8,Q1_9,Q1_10,Q1_11,Q2_1,Q2_2,Q2_3,Q2_4,Q2_5,Q2_6,Q2_7,Q2_8,Q2_9,Q2_10,Q2_11,Q2_12,cluster
967,non-sample,1,78,43,6,NA,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,1,NA,NA,NA,6,2,1,2,1,3,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,6,1,3,4,1,3,2,4,3,3,3,3,3,5,5,5,5,5,2,5,5,1,1,1,1,1
968,non-sample,1,78,43,6,1,1,1,1,1,1,1,1,1,1,1,NA,1,NA,1,NA,1,1,10,1,1,1,1,3,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,3,1,1,4,1,1,1,4,4,3,1,4,4,3,4,3,3,5,5,1,2,4,5,3,4,3
974,non-sample,1,78,43,6,NA,1,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,5,2,1,2,1,3,0,0,1,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,1,0,5,1,3,4,1,4,4,4,3,2,2,2,3,2,4,4,2,3,3,4,1,5,5,3,3,1
975,non-sample,1,78,43,6,NA,1,NA,NA,1,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,4,2,1,2,1,2,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,4,1,2,4,2,3,4,2,2,3,3,3,2,1,4,3,2,4,2,2,4,4,2,3,1,1
976,non-sample,1,78,43,6,NA,1,NA,NA,1,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,3,2,1,2,1,3,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,5,1,1,4,1,1,4,4,1,1,1,4,4,3,4,4,2,4,4,3,3,5,4,3,1,1
979,non-sample,1,77,44,6,NA,1,NA,NA,1,NA,1,1,1,1,1,NA,NA,1,1,NA,NA,NA,7,2,1,2,1,3,0,0,1,1,0,1,1,0,0,1,0,1,1,2,0,0,1,0,0,0,0,1,0,5,1,4,4,1,2,2,4,1,1,2,2,3,4,5,5,5,5,3,3,5,3,1,1,3,3
980,non-sample,1,77,44,6,1,1,NA,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,NA,11,1,1,1,1,3,0,0,1,1,0,1,0,0,0,1,0,0,1,2,0,1,0,0,0,0,0,1,0,4,1,2,4,1,3,3,1,1,1,2,2,4,3,4,4,2,5,1,5,5,5,5,1,4,3
981,non-sample,1,77,44,6,NA,1,NA,NA,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,12,2,1,2,1,3,0,0,1,0,1,0,0,1,0,1,0,0,1,2,0,0,0,0,0,0,0,1,0,7,1,3,4,1,2,3,3,3,3,4,4,3,4,5,5,4,5,3,5,4,3,3,4,4,2
982,non-sample,1,77,44,6,NA,1,NA,NA,1,1,1,1,NA,1,1,NA,1,1,1,1,1,1,11,2,1,2,1,3,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,5,1,2,2,1,2,1,1,1,1,1,4,4,5,5,4,5,5,5,5,5,5,4,3,4,3
983,non-sample,1,77,44,6,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,1,NA,NA,NA,7,1,1,1,1,2,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,NA,2,2,4,1,2,1,2,1,2,1,4,1,3,3,4,3,3,3,4,4,4,5,5,5,3
984,non-sample,1,77,44,6,1,1,NA,NA,1,1,1,1,1,1,1,NA,1,NA,1,NA,1,NA,9,1,1,2,1,3,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,NA,NA,1,4,1,2,1,3,3,4,3,4,3,2,4,5,3,5,2,4,5,3,4,1,4,2
985,non-sample,2,77,44,6,1,1,1,NA,1,1,1,1,NA,1,1,NA,NA,1,1,NA,NA,1,8,2,1,2,1,2,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,7,1,1,1,1,4,1,4,1,4,2,4,4,5,4,4,4,5,5,4,3,3,4,4,4,3
988,non-sample,1,76,45,7,1,1,1,NA,1,1,1,1,1,1,1,NA,NA,NA,1,1,1,1,10,1,1,2,1,3,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,5,1,4,1,1,1,1,4,1,4,4,4,4,5,3,5,5,5,3,5,5,5,4,3,5,3
991,non-sample,1,76,45,7,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,NA,NA,1,1,9,2,1,2,1,2,0,0,1,1,0,1,0,0,0,1,0,0,1,2,0,1,0,0,0,0,0,1,0,7,1,2,4,1,2,3,4,3,3,2,3,4,4,4,5,1,5,3,3,5,4,4,2,4,2
994,non-sample,1,75,46,7,1,1,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,4,2,1,2,1,3,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,4,1,2,3,1,1,2,4,2,2,2,4,4,5,4,4,4,5,4,4,4,2,1,2,3,2
995,non-sample,1,75,46,7,1,1,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,1,7,2,1,2,1,3,0,0,0,1,0,1,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,1,0,4,1,1,2,1,3,1,1,4,4,1,3,4,5,4,4,4,4,4,3,5,1,2,2,3,3
996,non-sample,1,75,46,7,NA,1,1,NA,1,1,1,1,NA,1,1,1,NA,1,1,NA,NA,1,9,2,1,2,1,3,0,0,1,1,0,1,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,1,3,1,2,4,1,2,2,4,3,2,2,4,4,4,4,3,2,5,2,4,5,3,1,1,2,2
997,non-sample,1,75,46,7,1,1,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,4,2,1,2,1,3,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,5,1,3,3,1,1,3,1,3,1,2,4,4,5,5,4,4,5,3,3,5,4,4,3,5,2
998,non-sample,1,75,46,7,NA,1,NA,NA,1,NA,1,1,NA,1,1,1,NA,1,1,NA,NA,1,8,2,1,2,1,2,0,0,0,1,0,1,0,0,0,1,0,1,1,2,0,0,0,0,0,0,0,1,0,4,1,2,2,2,2,4,1,2,1,2,2,2,4,2,2,3,1,2,4,2,1,1,3,2,1
1001,non-sample,1,74,47,7,1,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,1,1,NA,1,NA,8,1,1,2,1,3,0,0,0,1,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,7,1,3,4,1,1,2,3,3,1,2,3,2,5,3,4,5,5,2,4,4,5,5,3,4,2
1002,non-sample,1,74,47,7,NA,1,NA,NA,1,NA,1,1,NA,1,1,1,NA,1,NA,NA,NA,1,7,2,1,2,1,3,0,0,0,1,0,1,0,0,0,1,0,1,1,2,0,0,0,0,0,0,1,1,0,6,1,3,3,2,2,2,1,3,3,3,2,3,4,5,4,4,5,4,4,4,4,4,1,3,2
1003,non-sample,1,74,47,7,NA,1,NA,NA,NA,NA,1,1,NA,1,1,NA,NA,1,NA,NA,NA,1,6,2,1,2,1,2,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,0,6,1,2,4,1,3,2,3,3,2,3,4,3,3,4,4,3,5,2,4,4,2,3,1,4,2
1004,non-sample,1,74,47,7,NA,1,NA,NA,1,NA,1,1,NA,1,1,NA,1,1,NA,NA,NA,NA,6,2,1,2,1,3,0,0,1,0,0,1,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,1,0,5,1,4,4,1,3,2,2,3,2,2,4,3,1,4,4,2,4,4,1,4,4,2,2,2,1
1005,non-sample,2,74,47,7,1,1,1,NA,1,1,1,1,1,1,1,NA,NA,1,NA,NA,1,NA,8,1,1,2,1,3,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,3,1,1,4,1,4,1,1,4,1,1,4,4,5,4,4,2,3,5,2,4,3,3,1,4,3
1006,non-sample,1,74,47,7,NA,1,NA,NA,1,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,3,2,1,2,1,3,0,0,0,1,0,1,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,1,5,1,4,4,1,2,3,4,4,3,3,4,3,4,4,4,2,4,3,2,4,5,5,2,4,2
1007,non-sample,1,74,47,7,NA,1,NA,NA,1,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,3,2,1,2,1,3,0,0,0,1,0,1,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,1,0,4,1,3,3,1,2,2,3,4,1,2,3,4,5,5,4,5,5,4,5,4,4,3,2,4,2
1008,non-sample,1,74,47,7,1,1,NA,NA,1,1,1,NA,1,1,1,NA,1,1,1,NA,1,1,10,1,1,2,1,3,0,0,0,1,0,1,0,0,0,1,1,1,1,2,0,0,0,0,0,0,0,1,0,5,1,4,4,1,3,1,1,1,1,1,4,4,3,5,4,2,5,4,3,4,3,3,1,3,2
1009,non-sample,1,74,47,7,1,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,1,NA,NA,NA,1,7,2,1,2,1,3,0,0,1,1,0,1,0,0,0,1,0,0,1,2,0,1,0,0,0,0,1,0,0,4,1,2,4,1,3,2,2,3,3,4,4,4,2,4,4,1,4,5,1,4,5,5,2,4,1
1010,non-sample,1,73,48,7,1,1,1,NA,1,1,1,1,NA,1,1,NA,1,NA,NA,NA,1,1,8,2,1,2,1,2,0,0,1,1,0,1,0,0,0,1,0,0,1,2,0,1,0,0,0,0,0,1,0,3,1,1,2,1,2,1,1,2,2,1,2,1,4,4,4,4,5,5,3,5,5,5,2,3,3
1011,non-sample,1,73,48,7,NA,1,NA,NA,1,NA,1,1,NA,1,1,NA,NA,1,NA,NA,NA,NA,5,2,1,2,1,2,0,0,0,1,0,1,0,0,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,5,1,2,4,1,2,2,2,2,2,1,4,2,5,5,5,4,5,5,4,4,4,1,5,2,3
1012,non-sample,1,73,48,7,1,1,NA,NA,1,1,1,1,1,1,1,1,NA,1,1,NA,NA,1,10,1,1,2,1,3,0,0,0,1,0,1,0,0,0,1,0,0,1,2,0,0,1,0,0,0,0,1,0,5,1,4,2,1,1,2,2,3,1,1,4,4,2,3,3,3,4,2,3,4,1,2,3,3,2
1013,non-sample,2,73,48,7,NA,1,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,5,2,1,2,1,2,0,0,0,1,0,1,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,1,0,6,1,3,4,2,2,1,2,2,2,2,3,2,4,4,3,2,4,4,1,4,3,2,3,5,2
1015,non-sample,1,73,48,7,NA,1,NA,NA,1,NA,1,1,NA,1,1,NA,1,NA,1,1,NA,1,8,2,1,2,1,2,0,0,1,1,0,1,0,0,0,1,0,1,1,2,0,0,0,0,0,0,0,1,0,4,1,2,4,2,2,4,2,1,1,3,3,4,2,4,5,2,4,2,2,5,4,4,2,4,2
1019,non-sample,1,72,49,7,NA,1,NA,NA,1,NA,1,NA,NA,1,1,NA,1,1,NA,NA,1,1,7,2,1,2,1,3,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,5,1,3,3,1,3,2,4,3,1,2,4,4,4,4,3,5,5,3,5,2,5,4,3,4,2
1020,non-sample,1,72,49,7,NA,1,NA,NA,1,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,4,2,1,2,1,3,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,5,1,4,4,2,2,1,4,4,1,2,4,4,5,5,3,5,5,3,5,5,2,3,2,5,3
1021,non-sample,2,72,49,7,1,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,1,NA,NA,NA,1,7,2,1,2,1,3,0,0,1,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,5,1,3,3,1,1,4,4,1,3,4,4,4,1,1,2,2,1,1,1,1,1,1,5,1,1
1022,non-sample,1,72,49,7,NA,1,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,5,2,1,2,1,3,0,0,0,1,0,1,0,0,0,0,1,0,1,2,0,1,0,0,0,1,0,1,0,6,1,2,4,1,2,2,3,3,3,2,3,4,4,4,4,2,5,2,4,4,5,5,2,4,2
1023,non-sample,2,72,49,7,1,1,1,1,1,1,1,1,1,1,1,NA,NA,1,NA,NA,1,NA,8,1,1,1,1,2,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,5,1,3,3,3,2,3,4,2,2,3,2,3,4,4,4,4,4,1,2,4,3,3,4,4,2
1024,non-sample,1,72,49,7,1,1,NA,1,1,1,1,1,1,1,1,NA,NA,1,1,1,NA,NA,9,2,1,1,1,3,0,0,1,1,0,1,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,1,0,3,1,4,3,1,2,2,3,2,1,3,4,4,4,4,3,3,5,3,5,4,3,3,1,5,2
1025,non-sample,1,72,49,7,NA,1,1,NA,1,1,1,1,NA,1,1,NA,NA,1,1,NA,NA,1,8,2,1,2,1,3,0,0,0,1,1,1,0,0,0,0,1,1,1,2,0,0,0,0,0,0,1,0,0,5,1,4,3,1,2,1,1,1,4,2,4,4,5,4,3,1,5,3,3,1,1,1,1,3,1
1026,non-sample,1,72,49,7,1,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,1,6,1,1,2,1,2,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,4,1,4,4,2,1,3,2,2,2,2,3,3,3,4,1,3,4,2,3,4,4,3,3,4,2
1029,non-sample,1,71,50,8,NA,1,NA,NA,NA,NA,1,NA,NA,1,1,NA,1,1,NA,NA,NA,1,6,2,1,2,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,1,4,1,2,2,4,1,2,1,3,2,2,2,2,3,4,4,4,2,3,2,4,4,3,3,3,2
1030,non-sample,1,71,50,8,NA,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,1,NA,NA,NA,NA,6,2,1,2,1,2,0,0,0,1,0,1,0,0,0,1,0,0,1,2,0,0,1,0,1,0,0,1,0,5,1,3,4,2,3,3,3,3,4,1,2,2,2,4,3,2,4,3,2,3,2,1,4,3,1
1031,non-sample,1,71,50,8,NA,1,NA,NA,1,1,1,1,NA,1,1,NA,1,NA,1,1,1,1,10,2,1,2,1,2,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,3,1,2,4,1,2,2,3,2,2,2,3,3,2,4,3,3,3,4,2,4,5,4,3,3,2
1032,non-sample,1,71,50,8,1,1,NA,NA,1,1,1,1,NA,1,1,1,1,NA,NA,NA,1,1,9,2,1,2,1,3,0,0,1,1,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,1,0,4,1,3,3,1,3,2,2,2,2,2,3,3,2,4,3,3,5,5,4,4,5,5,2,4,2
1033,non-sample,1,71,50,8,NA,1,NA,NA,1,1,1,1,NA,1,1,NA,1,NA,1,NA,NA,1,8,2,1,2,1,3,0,0,1,1,0,1,0,0,0,1,0,0,1,2,0,1,0,0,0,0,0,1,0,4,1,4,3,2,3,3,3,2,3,3,2,3,3,4,4,4,4,3,2,4,3,4,4,2,2
1036,non-sample,1,71,50,8,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,3,2,1,2,1,3,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,NA,2,3,1,2,3,3,2,2,2,2,3,2,4,4,1,2,1,1,2,1,1,2,1,1
1041,non-sample,1,70,51,8,NA,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,1,6,2,1,2,1,3,0,0,1,1,0,1,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,1,0,5,1,2,4,1,3,1,4,4,2,1,4,3,4,4,4,3,5,4,4,4,4,3,4,4,2
1042,non-sample,1,70,51,8,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,NA,1,11,2,1,1,1,3,0,0,0,0,0,1,0,0,0,1,0,0,1,2,0,0,0,0,0,1,0,1,0,5,1,2,1,1,1,1,2,1,4,1,2,3,4,4,4,3,4,4,3,3,1,1,5,3,3
1043,non-sample,1,70,51,8,1,1,NA,NA,1,1,1,NA,NA,1,1,NA,1,NA,1,NA,NA,1,7,1,1,2,1,3,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,NA,2,4,4,1,4,1,1,1,4,3,4,4,4,4,4,3,4,4,4,4,3,2,1,5,2
1044,non-sample,1,70,51,8,1,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,1,NA,NA,NA,NA,6,1,1,2,1,3,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,5,1,2,3,3,2,1,4,3,2,1,4,3,4,4,3,5,5,4,4,4,5,5,3,4,2
1045,non-sample,1,70,51,8,1,1,1,NA,1,1,1,1,NA,1,1,NA,NA,NA,1,1,NA,NA,7,1,1,2,1,3,0,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,4,1,3,3,1,2,3,4,2,1,2,3,3,4,5,5,3,4,1,4,5,2,4,2,4,2
1046,non-sample,1,70,51,8,1,1,NA,NA,1,1,1,NA,NA,1,1,NA,1,NA,1,NA,NA,NA,6,1,1,2,1,3,0,1,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,4,1,3,4,1,2,2,4,3,3,3,4,4,2,4,4,5,5,2,5,5,5,4,3,4,2
1049,non-sample,1,69,52,8,1,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,1,NA,NA,NA,6,2,1,2,1,3,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,5,1,3,3,2,2,2,2,3,3,3,3,2,2,2,2,4,2,3,4,2,2,2,2,3,1
1050,non-sample,1,69,52,8,1,1,1,NA,1,1,1,1,NA,1,1,NA,NA,1,1,NA,NA,1,8,2,1,2,1,2,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,4,1,3,2,1,3,4,3,1,2,2,2,4,4,4,1,2,4,4,3,2,4,5,1,4,1
1051,non-sample,1,69,52,8,1,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,1,NA,NA,NA,1,7,2,1,2,1,3,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,6,1,3,4,1,2,2,3,2,3,2,3,3,4,4,5,5,5,3,5,4,1,1,1,2,2
1052,non-sample,1,69,52,8,NA,1,NA,NA,1,NA,1,1,NA,1,1,NA,1,NA,NA,NA,NA,1,6,2,1,2,1,3,0,0,0,1,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,3,1,3,3,1,3,2,2,2,2,4,3,3,2,4,4,3,4,3,2,4,3,2,2,4,2
1053,non-sample,1,69,52,8,1,1,1,1,1,1,1,1,1,1,1,NA,NA,1,1,NA,NA,1,9,1,1,1,1,3,0,1,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,6,1,4,4,1,3,1,4,3,4,1,1,4,4,4,4,4,5,4,5,4,1,2,4,4,3
1054,non-sample,1,68,53,8,NA,1,NA,NA,1,NA,1,NA,NA,1,1,NA,1,1,NA,NA,NA,NA,5,2,1,2,1,3,0,0,1,1,0,1,0,0,0,1,0,0,1,2,0,0,0,0,0,1,0,0,1,6,1,3,4,1,2,2,3,4,3,3,4,4,2,4,3,3,4,3,3,5,4,1,3,3,2
1055,non-sample,1,68,53,8,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,6,1,1,1,1,3,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,4,1,2,4,1,3,2,3,1,1,2,4,3,4,4,5,2,5,4,4,3,4,3,2,4,2
1056,non-sample,1,68,53,8,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,12,1,1,1,1,3,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,6,1,3,4,1,1,2,4,2,4,4,4,4,4,4,4,4,4,2,4,3,4,4,3,4,2
1057,non-sample,1,68,53,8,NA,1,NA,NA,NA,1,1,1,NA,1,1,NA,1,1,1,NA,NA,NA,8,2,1,2,1,3,0,0,1,1,0,1,0,0,0,1,0,0,1,2,0,1,0,0,0,0,0,0,1,6,1,1,4,1,2,4,3,3,3,1,3,3,4,4,4,4,4,3,4,2,1,2,3,4,2
1058,non-sample,1,68,53,8,NA,1,NA,NA,1,NA,1,1,NA,1,1,NA,NA,NA,1,NA,NA,NA,5,2,1,2,1,3,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,6,1,4,4,1,4,1,1,1,1,1,4,4,5,5,4,4,1,5,1,5,5,4,1,1,3
1059,non-sample,1,68,53,8,NA,1,NA,NA,NA,NA,1,NA,NA,1,1,NA,1,1,NA,NA,NA,NA,5,2,1,2,1,3,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,5,1,2,1,2,2,2,1,4,2,4,4,3,3,4,4,3,4,4,3,4,5,4,2,3,2
1060,non-sample,1,68,53,8,NA,1,NA,NA,1,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,3,2,1,2,1,2,0,0,0,1,0,1,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,1,0,5,1,3,3,1,2,1,2,3,4,2,4,3,5,4,2,5,5,4,5,4,5,4,3,4,3
1061,non-sample,1,68,53,8,NA,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,1,1,NA,7,2,1,2,1,3,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,2,NA,3,4,2,2,3,4,2,2,4,2,2,4,4,4,3,4,4,3,2,2,2,1,3,2
1062,non-sample,1,68,53,8,NA,1,NA,NA,1,1,1,NA,1,1,1,NA,NA,1,1,NA,NA,NA,7,2,1,2,1,3,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,6,1,4,3,2,2,1,1,2,4,1,4,4,4,5,5,2,5,5,5,4,4,2,4,5,3
1063,non-sample,2,68,53,8,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,1,NA,NA,NA,7,1,1,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,5,1,3,3,1,2,2,2,2,1,2,3,4,5,4,5,5,5,5,4,2,1,2,3,4,3
1064,non-sample,1,68,53,8,NA,1,1,NA,1,1,1,1,NA,1,1,NA,1,1,1,1,1,1,11,2,1,2,1,3,0,0,0,1,0,1,0,0,0,0,0,1,1,2,0,1,0,0,0,1,0,0,0,3,1,3,4,1,3,2,4,2,3,3,3,4,3,4,4,4,3,3,3,4,4,5,3,5,2
1065,non-sample,2,67,54,8,NA,1,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,1,1,6,2,1,2,1,3,0,0,1,1,0,1,0,0,1,0,1,1,1,2,0,0,0,0,0,0,0,1,0,3,1,1,2,1,2,1,3,4,3,1,4,4,4,4,4,3,5,5,4,2,2,5,2,4,3
1067,non-sample,1,67,54,8,1,1,NA,NA,1,1,1,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,5,1,1,2,1,3,0,0,1,1,0,1,0,0,0,1,0,0,1,2,0,1,0,0,0,0,0,1,0,5,1,4,4,4,4,4,4,4,4,4,4,4,5,5,1,1,5,5,5,5,5,5,1,5,1
1068,non-sample,1,67,54,8,NA,1,NA,NA,1,NA,1,1,NA,1,1,1,NA,1,NA,NA,NA,NA,6,2,1,2,1,3,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,3,1,2,4,1,3,2,2,3,2,2,3,3,5,4,4,4,5,2,4,1,1,1,1,3,1
1069,non-sample,1,66,55,9,NA,1,NA,NA,1,NA,1,NA,NA,1,1,NA,1,1,NA,NA,1,NA,6,2,1,2,1,3,0,0,0,1,1,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,1,0,5,1,2,4,4,4,3,2,3,1,3,4,2,3,2,3,2,4,3,4,3,5,4,4,3,1
1070,non-sample,1,66,55,9,NA,1,NA,NA,NA,NA,1,1,NA,1,1,NA,NA,1,NA,NA,NA,1,6,2,1,2,1,3,0,0,0,1,0,1,0,1,0,1,0,0,1,2,0,1,0,0,0,0,0,1,0,5,1,3,4,2,4,3,1,2,2,4,3,3,2,4,5,3,5,4,3,4,5,5,1,4,2
1071,non-sample,2,66,55,9,NA,1,1,NA,1,NA,1,1,NA,1,1,NA,NA,NA,1,NA,NA,NA,5,2,1,2,1,2,0,0,1,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,1,3,1,4,4,3,3,4,4,2,1,2,2,1,2,5,3,1,4,2,3,1,1,1,4,1,1
1072,non-sample,1,66,55,9,NA,1,NA,NA,1,NA,1,NA,NA,1,1,NA,1,1,1,NA,NA,1,7,2,1,2,1,3,0,0,1,1,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,5,1,2,2,1,2,1,2,2,3,2,3,2,2,4,4,3,5,1,4,5,5,5,1,4,2
1073,non-sample,1,66,55,9,NA,1,1,NA,1,NA,1,1,NA,1,1,NA,1,NA,1,NA,NA,NA,6,2,1,2,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,5,1,2,4,1,4,2,1,2,1,4,4,3,5,5,5,4,5,4,4,4,4,4,2,4,2
1074,non-sample,2,66,55,9,NA,1,NA,NA,1,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,3,2,1,2,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,4,1,2,2,2,2,4,2,1,2,2,4,3,2,4,5,2,4,5,2,4,5,5,4,2,1
1075,non-sample,2,66,55,9,1,1,1,1,1,1,1,1,1,1,1,NA,NA,1,1,1,NA,1,10,1,1,1,1,3,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,3,1,3,3,1,2,1,2,2,1,3,4,4,4,4,4,3,4,4,3,3,4,4,4,4,2
